state,year,population,property_rates_all,rates_burglary,rates_larceny,rates_motor,violent_rates_all,rates_assault,rates_murder,rates_rape,rates_robbery,property_total_all,total_burglary,total_larceny,total_motor,violent_total_all,total_assault,total_murder,total_rape,total_robbery
Mississippi,1965,2321000,807.1,285.5,444.2,77.3,170.1,139.9,8.9,6.9,14.4,18732,6626,10311,1795,3949,3248,207,160,334
Mississippi,1966,2327000,746.6,238.4,448.6,59.6,150.6,119.6,9.7,8.0,13.3,17374,5548,10438,1388,3504,2784,225,185,310
Mississippi,1967,2348000,786.4,257.8,471.9,56.7,113.8,89.0,8.7,5.5,10.6,18464,6053,11080,1331,2672,2090,204,130,248
Mississippi,1968,2342000,942.2,313.7,556.4,72.0,145.0,114.3,9.9,7.6,13.2,22066,7348,13031,1687,3397,2676,232,179,310
Mississippi,1969,2363000,952.6,316.5,563.3,72.9,141.9,110.1,8.1,9.1,14.6,22511,7479,13310,1722,3354,2602,192,215,345
Mississippi,1970,2216912,1123.1,351.2,693.6,78.4,179.3,139.8,11.5,8.9,19.0,24898,7785,15376,1737,3974,3100,255,198,421
Mississippi,1971,2226000,1324.2,444.7,780.0,99.4,276.3,212.0,14.7,13.7,35.9,29476,9900,17363,2213,6151,4719,328,305,799
Mississippi,1972,2263000,1492.6,540.0,832.0,120.5,312.7,240.0,15.4,17.5,39.9,33778,12221,18829,2728,7076,5431,348,395,902
Mississippi,1973,2281000,1587.2,593.8,879.7,113.8,339.1,259.1,16.1,17.1,46.8,36205,13544,20066,2595,7734,5909,368,389,1068
Mississippi,1974,2324000,1914.3,755.7,1034.5,124.1,334.9,256.5,12.9,17.4,48.0,44489,17562,24042,2885,7782,5962,299,405,1116
Mississippi,1975,2346000,2094.8,784.2,1181.3,129.3,315.9,230.9,13.9,16.5,54.6,49145,18398,27713,3034,7411,5418,327,386,1280
Mississippi,1976,2354000,2172.9,811.3,1239.4,122.2,295.4,202.5,12.5,16.3,64.1,51150,19098,29176,2876,6954,4767,294,384,1509
Mississippi,1977,2389000,2299.9,915.6,1239.9,144.4,288.7,189.1,14.3,19.6,65.7,54945,21873,29622,3450,6896,4517,342,468,1569
Mississippi,1978,2404000,2233.7,846.3,1235.6,151.8,321.2,216.6,12.6,21.8,70.2,53698,20345,29703,3650,7721,5206,302,525,1688
Mississippi,1979,2406000,2637.0,973.7,1496.5,166.8,323.6,218.6,12.6,21.7,70.7,63447,23428,36006,4013,7786,5259,302,523,1702
Mississippi,1980,2511491,3075.2,1179.1,1717.8,178.4,341.9,221.7,14.5,24.6,81.0,77234,29612,43142,4480,8588,5569,365,619,2035
Mississippi,1981,2530000,3232.8,1170.5,1880.9,181.3,304.6,184.6,12.6,26.0,81.4,81789,29614,47587,4588,7706,4670,319,658,2059
Mississippi,1982,2551000,3278.0,1183.8,1940.6,153.6,294.6,181.1,14.0,26.5,73.0,83622,30200,49504,3918,7515,4619,358,675,1863
Mississippi,1983,2587000,2927.7,1023.5,1762.0,142.1,280.4,181.6,11.2,23.8,63.8,75740,26479,45584,3677,7255,4699,290,616,1650
Mississippi,1984,2598000,2777.9,980.1,1653.3,144.5,282.0,184.3,9.7,27.5,60.5,72169,25464,42952,3753,7326,4787,252,715,1572
Mississippi,1985,2613000,2994.8,1021.9,1817.0,156.0,270.9,171.1,10.6,26.7,62.6,78254,26701,47478,4075,7079,4470,276,698,1635
Mississippi,1986,2625000,3070.9,1075.9,1845.0,150.1,274.1,172.4,11.2,25.8,64.6,80612,28242,48430,3940,7196,4526,295,678,1697
Mississippi,1987,2625000,3168.8,1201.4,1807.0,160.5,269.8,173.3,10.2,29.2,57.0,83182,31537,47433,4212,7081,4549,269,767,1496
Mississippi,1988,2627000,3267.6,1281.0,1820.3,166.4,325.2,203.3,8.6,36.2,77.2,85840,33651,47818,4371,8544,5340,225,951,2028
Mississippi,1989,2621000,3204.1,1145.3,1879.7,179.2,311.2,184.4,9.7,38.8,78.3,83980,30018,49266,4696,8156,4833,253,1017,2053
Mississippi,1990,2573216,3528.8,1251.2,2070.0,207.6,340.4,198.0,12.2,44.1,86.2,90803,32196,53266,5341,8758,5094,313,1134,2217
Mississippi,1991,2592000,3831.7,1331.9,2213.5,286.3,389.1,213.7,12.8,46.3,116.3,99317,34524,57373,7420,10085,5539,332,1199,3015
Mississippi,1992,2614000,3870.7,1282.8,2251.4,336.5,411.7,230.4,12.2,44.6,124.5,101181,33533,58851,8797,10763,6023,320,1166,3254
Mississippi,1993,2643000,3984.4,1285.8,2363.5,335.1,433.9,238.4,13.5,42.6,139.3,105308,33985,62467,8856,11467,6302,357,1125,3683
Mississippi,1994,2669000,4343.3,1292.4,2646.0,405.0,493.7,270.5,15.3,45.4,162.5,115924,34493,70621,10810,13177,7220,409,1212,4336
Mississippi,1995,2697000,4011.7,1131.1,2520.1,360.5,502.8,319.9,12.9,39.1,130.9,108195,30505,67967,9723,13560,8628,348,1054,3530
Mississippi,1996,2716000,4034.6,1132.4,2551.5,350.8,488.3,306.8,11.1,36.1,134.2,109581,30755,69299,9527,13261,8333,301,981,3646
Mississippi,1997,2731000,4161.3,1187.4,2632.3,341.6,469.0,279.9,13.1,39.0,137.0,113644,32429,71887,9328,12808,7644,358,1065,3741
Mississippi,1998,2752000,3973.3,1144.5,2490.0,338.7,410.7,238.6,11.4,37.3,123.3,109345,31498,68525,9322,11302,6567,315,1026,3394
Mississippi,1999,2768619,3921.1,1051.4,2380.9,488.8,349.3,188.2,7.7,41.8,111.6,108560,29109,65919,13532,9671,5211,213,1156,3091
Mississippi,2000,2844658,3643.5,946.3,2452.2,245.0,360.9,221.1,9.0,35.8,95.0,103644,26918,69758,6968,10267,6290,255,1019,2703
Mississippi,2001,2859733,3832.8,1042.8,2458.8,331.3,349.9,184.7,9.9,40.1,115.2,109609,29821,70315,9473,10006,5283,282,1147,3294
Mississippi,2002,2866733,3822.6,1032.3,2458.1,332.2,343.9,178.3,9.2,39.3,117.1,109584,29593,70468,9523,9858,5111,264,1127,3356
Mississippi,2003,2882594,3707.3,1025.6,2369.6,312.1,323.9,172.6,9.3,37.4,104.6,106867,29564,68307,8996,9336,4974,267,1079,3016
Mississippi,2004,2900768,3481.1,953.6,2256.0,271.6,295.4,161.2,7.8,40.0,86.3,100980,27661,65440,7879,8568,4677,227,1161,2503
Mississippi,2005,2908496,3274.0,923.7,2093.0,258.0,280.0,150.1,7.4,39.4,82.7,95231,26866,60873,7492,8131,4365,214,1147,2405
Mississippi,2006,2910540,3190.2,931.7,1972.3,286.2,311.8,156.2,7.9,35.7,112.0,92853,27117,57406,8330,9076,4547,231,1039,3259
Mississippi,2007,2918785,3113.9,932.7,1934.8,246.4,291.3,149.8,6.9,35.4,99.2,90887,27223,56473,7191,8502,4371,202,1033,2896
Mississippi,2008,2938618,2909.1,868.0,1828.4,212.8,304.3,158.9,8.0,32.6,104.8,85488,25506,53730,6252,8942,4669,236,958,3079
Mississippi,2009,2951996,2958.2,1001.3,1772.7,184.2,286.3,145.6,6.6,33.6,100.6,87327,29559,52329,5439,8451,4297,194,991,2969
Mississippi,2010,2970072,2983.0,1025.3,1777.2,180.4,269.3,137.6,6.9,31.3,93.5,88596,30453,52784,5359,7999,4087,204,931,2777
Mississippi,2011,2977457,3016.3,1031.8,1819.6,164.8,269.0,148.4,7.8,29.0,83.8,89809,30722,54179,4908,8009,4418,232,863,2496
Mississippi,2012,2984926,2811.0,940.6,1725.6,144.8,260.8,149.4,7.4,27.5,76.5,83906,28076,51508,4322,7786,4460,220,822,2284
Mississippi,2013,2991207,156.5,2724.7,835.6,1742.3,274.6,80.5,6.5,31.1,23.9,4680,81500,24995,52117,8214,2409,195,930,715
Mississippi,2014,2994079,153.4,2921.2,813.3,1956.9,278.5,81.2,8.6,35.3,25.5,4592,87462,24352,58591,8338,2430,258,1058,764
Mississippi,2015,2992333,150.3,2833.6,828.8,1863.0,275.8,76.7,8.7,40.2,28.8,4498,84790,24799,55748,8254,2294,259,1203,862
Mississippi,2016,2988726,2768.1,781.4,1842.1,144.7,280.5,149.6,8.0,42.7,80.2,82732,23354,55054,4324,8383,4471,238,1277,2397
Mississippi,2017,2984100,2733.9,828.1,1750.6,155.2,285.7,171.5,8.2,36.6,69.4,81581,24710,52240,4631,8526,5119,245,1091,2071
Mississippi,2018,2986530,2403.0,697.8,1561.2,144.0,234.4,157.2,5.7,18.0,53.4,71766,20839,46627,4300,6999,4696,171,537,1595
Mississippi,2019,2976149,2375.8,627.0,1555.7,193.1,277.9,184.6,11.2,25.1,57.1,70707,18660,46300,5747,8272,5493,332,747,1700
North Carolina,1960,4556155,956.0,279.4,589.6,86.9,223.5,187.0,10.6,7.8,18.1,43556,12730,26865,3961,10182,8520,482,355,825
North Carolina,1961,4614000,989.5,292.3,607.5,89.8,201.0,169.5,9.2,7.3,15.0,45657,13485,28029,4143,9275,7821,424,336,694
North Carolina,1962,4731000,1029.5,310.8,626.5,92.1,201.5,168.3,7.9,7.7,17.7,48704,14704,29642,4358,9533,7962,373,362,836
North Carolina,1963,4760000,1089.9,335.0,648.7,106.1,210.9,176.4,8.2,7.3,19.0,51877,15948,30877,5052,10038,8398,391,346,903
North Carolina,1964,4852000,1244.8,399.2,732.8,112.8,254.4,214.2,8.0,9.6,22.7,60397,19369,35554,5474,12345,10392,390,464,1099
North Carolina,1965,4914000,1308.9,409.3,779.6,120.0,259.6,219.1,8.3,9.1,23.0,64317,20112,38309,5896,12755,10767,410,449,1129
North Carolina,1966,5000000,1408.7,442.7,825.2,140.9,295.5,251.3,9.2,10.8,24.3,70436,22134,41258,7044,14775,12565,459,538,1213
North Carolina,1967,5029000,1574.2,516.3,911.8,146.1,318.1,264.8,9.9,11.3,32.1,79167,25966,45856,7345,15995,13316,498,567,1614
North Carolina,1968,5135000,1655.9,539.7,962.8,153.3,351.0,291.9,10.2,11.3,37.6,85031,27716,49442,7873,18025,14991,526,579,1929
North Carolina,1969,5205000,1903.6,611.0,1126.1,166.5,348.1,281.8,11.3,11.9,43.1,99083,31804,58614,8665,18117,14666,588,619,2244
North Carolina,1970,5082059,2272.5,765.8,1338.9,167.8,370.2,293.2,11.7,12.9,52.3,115488,38918,68042,8528,18814,14899,597,658,2660
North Carolina,1971,5146000,2341.5,813.1,1362.4,166.1,387.7,305.8,11.8,14.8,55.3,120495,41840,70109,8546,19952,15738,606,764,2844
North Carolina,1972,5214000,2235.5,812.7,1257.7,165.2,423.6,329.3,13.5,14.6,66.2,116561,42375,65574,8612,22087,17172,704,759,3452
North Carolina,1973,5273000,2374.0,892.0,1308.2,173.8,437.8,337.4,13.0,16.1,71.4,125183,47036,68984,9163,23086,17790,683,847,3766
North Carolina,1974,5363000,3022.3,1186.9,1647.1,188.3,488.9,369.4,11.7,15.5,92.3,162087,63654,88336,10097,26220,19810,629,833,4948
North Carolina,1975,5451000,3380.3,1285.1,1909.2,186.0,436.5,325.6,12.4,16.2,82.2,184259,70051,104069,10139,23791,17750,677,885,4479
North Carolina,1976,5469000,3477.8,1175.5,2124.0,178.3,403.4,306.4,11.1,15.3,70.6,190203,64289,116164,9750,22061,16755,609,838,3859
North Carolina,1977,5525000,3384.0,1154.1,2037.8,192.1,407.1,318.3,10.6,17.0,61.3,186968,63765,112591,10612,22492,17584,586,937,3385
North Carolina,1978,5577000,3468.7,1184.0,2083.4,201.3,413.4,318.4,10.8,18.4,65.9,193452,66031,116193,11228,23054,17757,600,1024,3673
North Carolina,1979,5606000,3926.4,1296.6,2406.4,223.4,446.1,337.9,10.7,20.3,77.2,220113,72687,134903,12523,25009,18945,600,1137,4327
North Carolina,1980,5843665,4185.5,1422.9,2546.4,216.1,455.0,339.4,10.6,22.7,82.3,244585,83150,148804,12631,26589,19836,619,1324,4810
North Carolina,1981,5951000,4083.5,1336.7,2548.8,198.1,436.7,324.1,9.1,22.7,80.8,243012,79545,151679,11788,25986,19285,541,1351,4809
North Carolina,1982,6019000,4096.9,1309.0,2603.4,184.5,446.3,329.5,9.1,22.0,85.9,246593,78787,156701,11105,26865,19830,545,1322,5168
North Carolina,1983,6082000,3774.1,1189.5,2418.1,166.5,409.6,300.0,8.1,21.9,79.6,229540,72348,147068,10124,24911,18249,490,1332,4840
North Carolina,1984,6165000,3640.5,1131.3,2330.9,178.3,403.6,298.5,8.7,21.6,74.8,224437,69747,143700,10990,24885,18404,539,1330,4612
North Carolina,1985,6255000,3700.5,1150.8,2358.6,191.0,420.9,310.6,8.3,23.8,78.2,231465,71985,147530,11950,26327,19426,520,1488,4893
North Carolina,1986,6331000,3856.0,1225.0,2422.7,208.3,475.9,353.6,8.1,26.4,87.7,244121,77557,153378,13186,30128,22389,515,1673,5551
North Carolina,1987,6413000,4165.9,1356.1,2586.0,223.8,484.0,352.9,8.1,29.1,93.9,267157,86964,165841,14352,31039,22634,519,1863,6023
North Carolina,1988,6526000,4360.4,1391.2,2718.8,250.4,501.9,357.4,7.8,28.1,108.6,284557,90791,177426,16340,32753,23325,510,1833,7085
North Carolina,1989,6571000,4707.4,1503.5,2918.6,285.3,546.4,374.1,8.9,29.9,133.5,309323,98792,191783,18748,35902,24584,584,1964,8770
North Carolina,1990,6628637,4862.3,1530.4,3048.3,283.7,623.5,426.4,10.7,34.3,152.1,322306,101444,202059,18803,41332,28267,711,2272,10082
North Carolina,1991,6737000,5230.3,1692.3,3238.7,299.3,658.4,434.4,11.4,34.6,178.0,352368,114009,218192,20167,44355,29265,769,2331,11990
North Carolina,1992,6843000,5121.2,1653.0,3181.6,286.6,681.0,447.7,10.6,35.9,186.8,350447,113117,217717,19613,46600,30638,723,2455,12784
North Carolina,1993,6945000,4973.0,1515.8,3168.8,288.5,679.3,441.3,11.3,34.3,192.4,345377,105270,220071,20036,47178,30650,785,2379,13364
North Carolina,1994,7070000,4970.3,1472.7,3195.7,301.9,655.0,429.9,10.9,33.0,181.2,351397,104118,225937,21342,46308,30391,772,2334,12811
North Carolina,1995,7195000,4993.1,1417.6,3264.9,310.6,646.4,425.5,9.4,32.2,179.2,359256,101995,234911,22350,46508,30615,677,2320,12896
North Carolina,1996,7323000,4938.1,1345.6,3257.0,335.5,588.1,384.5,8.5,31.3,163.9,361616,98539,238511,24566,43068,28159,619,2289,12001
North Carolina,1997,7425000,4884.5,1346.8,3208.5,329.2,607.0,394.5,8.3,31.6,172.6,362672,100002,238228,24442,45071,29292,614,2348,12817
North Carolina,1998,7546000,4742.8,1324.6,3092.0,326.2,579.4,379.9,8.1,30.6,160.8,357892,99951,233325,24616,43723,28667,612,2311,12133
North Carolina,1999,7650789,4633.5,1286.9,3012.3,334.3,542.1,348.7,7.2,28.2,158.0,354497,98457,230463,25577,41474,26680,552,2155,12087
North Carolina,2000,8049313,4421.8,1216.1,2891.8,313.9,497.6,307.0,7.0,27.1,156.5,355921,97888,232767,25266,40051,24715,560,2181,12595
North Carolina,2001,8206105,4433.0,1241.6,2891.0,300.3,493.1,299.4,6.2,25.4,162.1,363777,101889,237241,24647,40465,24573,505,2083,13304
North Carolina,2002,8305820,4258.6,1198.4,2760.8,299.4,471.0,291.0,6.6,26.4,146.9,353708,99535,229307,24866,39118,24169,548,2196,12205
North Carolina,2003,8421190,4270.9,1195.6,2755.9,319.3,454.1,277.5,6.0,25.4,145.2,359660,100687,232081,26892,38243,23369,506,2139,12229
North Carolina,2004,8540468,4160.5,1184.9,2659.7,316.0,447.8,276.2,6.2,27.4,138.0,355328,101193,227147,26988,38244,23591,532,2339,11782
North Carolina,2005,8672459,4080.0,1202.6,2549.0,328.0,469.0,289.7,6.7,26.5,145.7,353855,104298,221091,28466,40650,25128,585,2302,12635
North Carolina,2006,8856505,4116.2,1211.9,2564.4,339.9,475.2,288.9,6.1,28.2,152.1,364549,107333,227114,30102,42088,25586,539,2495,13468
North Carolina,2007,9061032,4082.2,1199.6,2574.1,308.5,466.1,283.9,6.4,26.3,149.4,369893,108700,233241,27952,42231,25727,584,2386,13534
North Carolina,2008,9222414,4041.9,1209.6,2542.5,289.8,467.6,280.9,6.5,24.9,155.3,372763,111556,234480,26727,43125,25907,599,2296,14323
North Carolina,2009,9380884,3663.9,1149.5,2301.7,212.7,404.5,248.7,5.2,24.6,126.1,343707,107830,215923,19954,37946,23326,489,2306,11825
North Carolina,2010,9560234,3443.5,1075.6,2176.3,191.6,362.7,236.2,5.0,20.9,100.6,329202,102826,208057,18319,34679,22583,474,2002,9620
North Carolina,2011,9651103,3500.2,1093.5,2232.4,174.3,346.3,222.9,5.2,20.3,97.9,337806,105534,215453,16819,33421,21516,498,1959,9448
North Carolina,2012,9752073,3369.5,1018.5,2185.7,165.3,353.4,231.8,4.9,20.3,96.3,328594,99323,213151,16120,34464,22609,479,1984,9392
North Carolina,2013,9848060,218.4,3128.0,921.0,2058.7,342.2,94.9,4.8,24.1,18.5,21513,308049,90702,202741,33700,9349,469,2369,1821
North Carolina,2014,9943964,215.4,2873.1,798.2,1937.8,329.5,84.6,5.1,24.3,17.5,21421,285697,79373,192694,32767,8416,510,2420,1740
North Carolina,2015,10042802,227.3,2750.1,745.2,1871.1,347.0,87.9,5.1,26.7,19.3,22826,276183,74841,187907,34852,8825,517,2684,1939
North Carolina,2016,10146788,2737.5,710.4,1876.2,150.8,372.2,245.5,6.7,28.1,92.0,277765,72082,190377,15306,37769,24906,678,2849,9336
North Carolina,2017,10273419,2545.3,630.6,1760.9,153.8,363.7,240.5,5.8,26.4,91.0,261486,64786,180902,15798,37364,24708,591,2715,9350
North Carolina,2018,10383620,2494.1,599.9,1724.4,169.8,377.6,265.1,6.0,25.4,81.1,258979,62290,179057,17632,39210,27526,628,2633,8423
North Carolina,2019,10488084,2357.3,519.1,1666.0,172.2,371.8,262.4,6.0,31.0,72.5,247236,54447,174728,18061,38995,27517,632,3247,7599
Oklahoma,1960,2328284,1918.4,551.2,1171.2,195.9,97.0,36.8,7.5,12.8,39.9,44665,12834,27270,4561,2258,856,174,299,929
Oklahoma,1961,2360000,1847.1,533.3,1123.4,190.4,103.3,51.5,5.0,12.1,34.6,43592,12586,26513,4493,2437,1215,119,286,817
Oklahoma,1962,2448000,1877.4,513.2,1164.3,200.0,101.2,48.9,5.1,7.4,39.7,45959,12563,28501,4895,2478,1197,126,182,973
Oklahoma,1963,2487000,1849.9,536.0,1122.0,191.9,112.9,59.6,5.2,8.0,40.1,46008,13331,27904,4773,2808,1482,129,200,997
Oklahoma,1964,2465000,2018.0,600.1,1217.0,200.8,146.4,88.2,4.5,10.9,42.8,49743,14793,30000,4950,3609,2175,110,269,1055
Oklahoma,1965,2482000,1885.4,555.4,1137.3,192.7,134.5,80.5,4.4,11.1,38.6,46795,13784,28227,4784,3339,1997,110,275,957
Oklahoma,1966,2458000,2048.7,611.7,1240.2,196.7,144.5,84.1,5.5,13.7,41.3,50357,15036,30485,4836,3552,2066,135,336,1015
Oklahoma,1967,2495000,2166.1,626.5,1348.9,190.7,148.4,88.9,6.7,13.7,39.1,54045,15632,33655,4758,3703,2218,166,343,976
Oklahoma,1968,2518000,2443.7,726.4,1502.1,215.2,177.6,106.7,6.4,15.2,49.3,61532,18290,37823,5419,4473,2687,162,383,1241
Oklahoma,1969,2568000,2431.6,724.1,1462.7,244.7,185.9,116.5,5.8,14.3,49.4,62443,18595,37563,6285,4775,2993,148,366,1268
Oklahoma,1970,2559253,2774.4,835.4,1659.6,279.3,202.9,126.7,5.9,15.6,54.7,71004,21381,42474,7149,5194,3243,151,400,1400
Oklahoma,1971,2610000,2867.0,930.6,1654.2,282.3,257.4,174.0,6.5,16.6,60.3,74830,24289,43174,7367,6719,4542,170,432,1575
Oklahoma,1972,2634000,2866.9,993.0,1605.5,268.4,238.8,148.1,7.0,19.0,64.6,75513,26156,42288,7069,6289,3902,184,501,1702
Oklahoma,1973,2663000,3220.2,1163.9,1745.2,311.1,246.2,151.4,6.6,20.0,68.2,85755,30995,46475,8285,6556,4031,177,532,1816
Oklahoma,1974,2709000,3815.9,1455.2,1999.0,361.7,280.1,163.5,8.1,25.0,83.5,103372,39421,54152,9799,7588,4429,220,676,2263
Oklahoma,1975,2712000,4274.8,1551.8,2375.0,348.0,303.3,176.5,9.4,27.2,90.2,115933,42086,64409,9438,8225,4787,256,737,2445
Oklahoma,1976,2766000,4194.3,1317.5,2570.4,306.4,286.6,182.8,6.4,27.0,70.3,116015,36441,71098,8476,7926,5057,178,747,1944
Oklahoma,1977,2811000,3843.0,1288.2,2228.1,326.8,316.6,205.0,8.6,29.2,73.8,108028,36211,62632,9185,8899,5762,241,821,2075
Oklahoma,1978,2880000,3776.9,1299.8,2125.8,351.4,353.0,225.2,8.5,31.0,88.3,108774,37433,61222,10119,10165,6486,244,893,2542
Oklahoma,1979,2892000,4297.8,1474.6,2396.0,427.2,405.2,260.0,9.7,33.0,102.6,124293,42646,69292,12355,11719,7519,281,953,2966
Oklahoma,1980,3001252,4633.4,1692.7,2520.6,420.2,419.5,268.4,10.0,36.3,104.9,139061,50802,75649,12610,12589,8055,299,1088,3147
Oklahoma,1981,3098000,4410.5,1588.8,2403.5,418.2,426.8,267.2,9.0,35.2,115.4,136637,49220,74460,12957,13223,8279,279,1091,3574
Oklahoma,1982,3177000,4778.5,1603.9,2685.7,488.9,443.9,263.2,10.8,37.1,132.8,151814,50956,85326,15532,14103,8361,344,1180,4218
Oklahoma,1983,3298000,4505.7,1509.5,2549.6,446.7,423.4,249.3,7.6,37.8,128.7,148599,49782,84085,14732,13964,8223,249,1247,4245
Oklahoma,1984,3298000,4485.1,1454.8,2572.6,457.7,407.5,248.5,7.8,39.9,111.2,147917,47979,84844,15094,13438,8197,258,1315,3668
Oklahoma,1985,3301000,5003.0,1612.1,2824.4,566.5,422.0,269.6,7.7,37.9,106.8,165150,53216,93233,18701,13930,8898,254,1252,3526
Oklahoma,1986,3305000,5577.7,1786.8,3141.7,649.2,436.4,285.4,8.1,36.4,106.5,184342,59054,103832,21456,14423,9431,269,1202,3521
Oklahoma,1987,3272000,5608.0,1782.8,3220.3,604.9,417.6,264.8,7.5,35.8,109.5,183495,58333,105369,19793,13664,8664,244,1173,3583
Oklahoma,1988,3263000,5154.6,1643.4,2954.9,556.3,434.5,284.4,7.4,37.7,105.1,168194,53624,96418,18152,14179,9279,243,1229,3428
Oklahoma,1989,3224000,5011.1,1563.6,2862.0,585.5,491.5,321.3,6.5,37.5,126.2,161558,50411,92270,18877,15847,10358,210,1209,4070
Oklahoma,1990,3145585,5051.2,1447.5,3002.0,601.7,547.5,370.5,8.0,47.0,121.9,158889,45531,94432,18926,17222,11654,253,1479,3836
Oklahoma,1991,3175000,5085.0,1478.2,3050.1,556.6,583.7,396.7,7.2,50.9,128.9,161449,46934,96842,17673,18533,12594,230,1615,4094
Oklahoma,1992,3212000,4808.8,1359.8,2932.1,516.8,622.8,431.6,6.5,48.4,136.2,154459,43678,94180,16601,20005,13863,210,1556,4376
Oklahoma,1993,3231000,4659.4,1235.0,2943.7,480.7,634.8,455.3,8.4,49.3,121.8,150546,39903,95111,15532,20512,14712,273,1592,3935
Oklahoma,1994,3258000,4918.7,1251.2,3192.9,474.6,651.5,466.8,6.9,49.6,128.1,160250,40764,104025,15461,21225,15209,226,1616,4174
Oklahoma,1995,3278000,4932.7,1271.9,3164.3,496.4,664.1,491.8,12.2,44.6,115.6,161693,41694,103727,16272,21770,16121,400,1461,3788
Oklahoma,1996,3301000,5055.8,1255.6,3317.4,482.9,597.1,436.9,6.8,46.8,106.8,166892,41447,109506,15939,19710,14423,223,1545,3519
Oklahoma,1997,3317000,4935.1,1206.4,3287.3,441.5,559.5,403.0,6.9,45.7,103.9,163698,40015,109039,14644,18560,13368,229,1517,3446
Oklahoma,1998,3347000,4464.5,1143.4,2915.8,405.3,539.4,396.1,6.1,45.2,92.0,149426,38268,97593,13565,18053,13258,204,1513,3078
Oklahoma,1999,3358044,4175.6,1026.5,2787.8,361.3,508.2,377.5,6.9,40.9,82.9,140220,34472,93616,12132,17066,12675,231,1375,2785
Oklahoma,2000,3450654,4060.8,917.5,2785.4,357.8,497.8,375.5,5.3,41.2,75.8,140125,31661,96116,12348,17177,12958,182,1422,2615
Oklahoma,2001,3469577,4083.5,996.5,2724.7,362.3,510.9,383.6,5.3,42.8,79.1,141679,34573,94537,12569,17726,13309,185,1486,2746
Oklahoma,2002,3489700,4244.7,1007.9,2870.9,366.0,504.0,369.2,4.7,45.1,85.0,148128,35171,100185,12772,17587,12885,163,1573,2966
Oklahoma,2003,3506469,4312.3,993.8,2948.9,369.5,506.4,365.8,5.9,42.8,91.9,151208,34846,103404,12958,17758,12827,206,1501,3224
Oklahoma,2004,3523546,4242.1,1000.2,2874.1,367.7,500.5,363.3,5.3,44.2,87.7,149472,35244,101271,12957,17635,12802,186,1557,3090
Oklahoma,2005,3543442,4047.0,1007.3,2648.0,392.0,509.0,371.0,5.3,41.8,91.2,143406,35692,93814,13900,18044,13146,187,1481,3230
Oklahoma,2006,3579212,3624.5,962.1,2286.9,375.4,500.2,364.9,5.9,41.6,87.9,129728,34437,81853,13438,17905,13062,210,1488,3145
Oklahoma,2007,3617316,3558.3,950.1,2232.2,376.0,504.1,360.8,6.2,43.3,93.8,128714,34367,80747,13600,18234,13053,224,1565,3392
Oklahoma,2008,3642361,3474.0,967.7,2203.7,302.6,531.5,383.7,5.9,40.4,101.5,126535,35247,80265,11023,19359,13975,215,1471,3698
Oklahoma,2009,3687050,3589.6,1032.6,2273.2,283.9,503.4,364.3,6.3,41.6,91.1,132350,38071,83813,10466,18560,13433,234,1535,3358
Oklahoma,2010,3760184,3443.0,1006.5,2162.2,274.3,481.4,348.1,5.2,39.1,89.0,129464,37848,81303,10313,18100,13091,195,1469,3345
Oklahoma,2011,3784163,3372.4,963.5,2115.8,293.1,457.5,327.7,5.6,37.3,86.9,127618,36462,80064,11092,17311,12401,212,1410,3288
Oklahoma,2012,3814820,3401.0,936.6,2161.3,303.1,469.3,337.3,5.7,41.6,84.7,129743,35731,82448,11564,17902,12867,216,1588,3231
Oklahoma,2013,3850568,300.8,3273.7,866.1,2116.4,441.2,78.7,5.1,56.6,43.5,11583,126057,33348,81495,16989,3031,195,2180,1675
Oklahoma,2014,3878051,277.0,2990.7,760.9,1956.9,406.0,78.6,4.5,45.8,32.9,10744,115982,29508,75891,15744,3048,175,1777,1277
Oklahoma,2015,3911338,291.9,2885.9,726.2,1892.5,422.0,76.8,6.0,47.3,34.6,11418,112878,28406,74022,16506,3005,234,1849,1352
Oklahoma,2016,3923561,2982.9,741.7,1931.4,309.8,449.8,311.0,6.2,52.0,80.6,117037,29103,75779,12155,17648,12202,245,2039,3162
Oklahoma,2017,3930864,2876.4,727.8,1836.9,311.7,456.2,319.3,6.2,54.5,76.3,113066,28608,72207,12251,17934,12550,242,2142,3000
Oklahoma,2018,3943079,2875.0,681.1,1856.8,337.0,466.1,331.8,5.2,58.3,70.8,113364,26858,73217,13289,18380,13084,206,2299,2791
Oklahoma,2019,3956971,2845.3,671.7,1835.5,338.1,431.8,307.9,6.7,57.3,59.9,112587,26577,72632,13378,17086,12183,266,2268,2369
South Carolina,1960,2382594,1356.5,423.1,824.1,109.2,143.7,100.6,13.2,9.9,20.1,32319,10081,19636,2602,3424,2396,314,236,478
South Carolina,1961,2407000,1448.2,478.8,851.8,117.5,137.8,96.1,11.6,9.3,20.8,34857,11524,20504,2829,3318,2313,280,224,501
South Carolina,1962,2436000,1553.2,504.9,931.7,116.6,123.6,87.2,10.1,7.1,19.2,37835,12299,22696,2840,3012,2125,247,172,468
South Carolina,1963,2483000,1666.5,575.4,957.8,133.2,164.1,126.5,10.0,6.0,21.6,41379,14288,23783,3308,4075,3140,249,150,536
